1 4.62e-07
2 3.61e-07
3 4.92e-07
4 5.87e-07
5 6.73e-07
6 8.18e-07
7 1.192e-06
8 1.495e-06
9 1.998e-06
10 2.099e-06
11 2.809e-06
12 4.078e-06
13 5.269e-06
14 7.71e-06
15 1.0745e-05
16 1.6585e-05
17 2.4038e-05
18 3.9647e-05
19 6.3033e-05
20 9.6353e-05
21 0.000151545
22 0.000234141
23 0.000394602
24 0.000636784
25 0.000971833
