1000000 0.217543
2000000 0.453951
3000000 0.782204
4000000 0.942283
5000000 1.35111
6000000 1.64402
7000000 1.73735
8000000 2.05693
9000000 2.41358
10000000 2.59924
11000000 2.97113
12000000 3.37961
13000000 3.73061
14000000 3.67511
15000000 4.10348
16000000 4.44356
17000000 4.85593
18000000 5.33545
19000000 5.69309
20000000 6.09616
21000000 6.56725
22000000 6.99638
23000000 7.37357
24000000 7.85359
25000000 8.30719
