1000000 0.22421
2000000 0.500762
3000000 0.833796
4000000 1.17323
5000000 1.54404
6000000 1.9243
7000000 2.35331
8000000 2.76399
9000000 3.20945
10000000 3.62159
11000000 4.09924
12000000 4.63249
13000000 5.0709
14000000 5.55749
15000000 6.13142
16000000 6.57542
17000000 7.11513
18000000 7.60767
19000000 8.18748
20000000 8.6704
21000000 9.14739
22000000 9.68533
23000000 10.1561
24000000 10.6587
25000000 11.2477
