2000 0.00970545
4000 0.0417215
6000 0.103187
8000 0.195948
10000 0.326802
12000 0.472712
14000 0.660216
16000 0.873202
18000 1.12629
20000 1.39682
22000 1.69938
24000 2.04529
26000 2.4045
28000 2.80513
30000 3.24608
32000 3.69962
34000 4.20768
36000 4.73419
38000 5.26109
40000 5.8494
42000 6.47001
44000 7.12509
46000 7.78235
48000 8.54104
50000 9.26921
