10 1.438e-06
20 3.383e-06
30 3.871e-06
40 6.488e-06
50 9.896e-06
60 1.296e-05
70 1.7472e-05
80 2.2387e-05
90 2.7352e-05
100 3.1306e-05
110 3.8369e-05
120 4.5016e-05
130 5.1437e-05
140 5.8656e-05
150 6.7503e-05
160 7.5964e-05
170 8.117e-05
180 8.8375e-05
190 0.000101471
200 0.0001153
