1000000 1.59038e-07
1500000 1.53644e-07
2000000 1.70735e-07
2500000 1.75816e-07
3000000 1.76441e-07
3500000 1.83065e-07
4000000 1.84857e-07
4500000 1.91523e-07
5000000 1.87867e-07
5500000 2.02832e-07
6000000 1.97397e-07
6500000 2.09007e-07
7000000 2.07765e-07
7500000 2.16926e-07
8000000 2.1506e-07
8500000 2.30802e-07
9000000 2.3689e-07
9500000 2.34393e-07
10000000 2.40962e-07
10500000 2.43836e-07
11000000 2.42079e-07
11500000 2.37708e-07
12000000 2.53745e-07
12500000 2.51236e-07
13000000 2.09287e-07
13500000 2.11306e-07
14000000 2.09084e-07
14500000 2.52968e-07
15000000 2.57497e-07
15500000 2.47955e-07
16000000 2.1486e-07
16500000 2.10892e-07
17000000 2.57942e-07
17500000 2.61083e-07
18000000 2.57985e-07
18500000 2.62323e-07
19000000 2.24327e-07
19500000 2.19278e-07
20000000 2.22763e-07
20500000 2.17124e-07
21000000 2.26843e-07
21500000 2.25061e-07
22000000 2.17086e-07
22500000 2.64583e-07
23000000 2.65329e-07
23500000 2.67515e-07
24000000 2.71809e-07
24500000 2.44981e-07
25000000 2.558e-07
