1000000 1.59978e-07
1500000 1.70197e-07
2000000 1.72513e-07
2500000 1.70072e-07
3000000 1.76548e-07
3500000 1.83183e-07
4000000 1.85531e-07
4500000 1.9765e-07
5000000 1.92955e-07
5500000 2.01399e-07
6000000 2.09282e-07
6500000 2.02e-07
7000000 2.10864e-07
7500000 2.12459e-07
8000000 2.00571e-07
8500000 2.15761e-07
9000000 2.09259e-07
9500000 2.20539e-07
10000000 2.15991e-07
10500000 2.1175e-07
11000000 2.21374e-07
11500000 2.20484e-07
12000000 2.21718e-07
12500000 2.12444e-07
13000000 2.22384e-07
13500000 2.1758e-07
14000000 2.22505e-07
14500000 2.18649e-07
15000000 2.19337e-07
15500000 2.26617e-07
16000000 2.22293e-07
16500000 2.17796e-07
17000000 2.33326e-07
17500000 2.31693e-07
18000000 2.38019e-07
18500000 2.31627e-07
19000000 2.35772e-07
19500000 2.38409e-07
20000000 2.296e-07
20500000 2.30046e-07
21000000 2.30574e-07
21500000 2.40986e-07
22000000 2.32744e-07
22500000 2.29118e-07
23000000 2.34039e-07
23500000 2.30022e-07
24000000 2.36648e-07
24500000 2.28702e-07
25000000 2.4053e-07
